,loadingOrder,Port,longitude,latitude,longitude_int,latitude_int
8685,EQ776086820028,THLCH,100.545633,13.623432999999999,100,13
8686,EQ999414297082,THLCH,100.545067,13.623617000000001,100,13
8687,ER937647593835,THLCH,100.544933,13.624132999999999,100,13
8688,YA272006177371,THLCH,100.545633,13.623432999999999,100,13
8689,WQ766483596532,THLCH,100.585217,13.697007999999999,100,13
8690,SM721471202326,THLCH,101.838533,10.7312,101,10
8691,VV229640895422,THLCH,100.552867,13.61725,100,13
8692,AD419050901274,THLCH,100.54985,13.619183,100,13
8693,NC585585714240,THLCH,100.6295,13.35554,100,13
8694,EX129137089086,THLCH,100.889677,13.062992,100,13
8695,OA320461765848,THLCH,100.544933,13.624132999999999,100,13
8696,PW570329018547,THLCH,100.898117,13.053967,100,13
8697,DW740922069378,THLCH,100.89805,13.054283,100,13
8698,JY429576622729,THLCH,100.90095699999999,13.051045,100,13
8699,CP174879591314,THLCH,100.89765,13.054283,100,13
8700,RJ563723766598,THLCH,102.648643,9.66452,102,9
8701,FC715301522264,THLCH,101.5933,11.071667,101,11
8702,IP414343616023,THLCH,100.897717,13.05425,100,13
8703,JR809403086454,THLCH,100.76933299999999,12.425616999999999,100,12
8704,GJ375438827557,THLCH,100.903733,13.051848,100,13
8705,XP447614956154,THLCH,100.900583,13.0508,100,13
8706,RO846872515055,THLCH,100.553883,13.616532999999999,100,13
8707,CJ356017252478,THLCH,100.900583,13.0508,100,13
8708,QP750244753923,THLCH,100.561685,13.612657999999998,100,13
8709,IF421356906221,THLCH,102.56915699999999,9.846172,102,9
8710,AF167947002003,THLCH,100.890603,13.052172,100,13
8711,MG422130012868,THLCH,100.5538,13.6161,100,13
8712,ZD799831054660,THLCH,100.89785,13.054375,100,13
8713,SX395226171243,THLCH,100.870482,12.442763000000001,100,12
8714,UU662609563131,THLCH,100.577267,13.61164,100,13
8715,DQ323466074178,THLCH,100.55143000000001,13.618572,100,13
8716,YI274703079591,THLCH,100.73915,12.484967,100,12
8717,SX101426235477,THLCH,100.89790699999999,13.05435,100,13
8718,KX308662173498,THLCH,100.903733,13.051848,100,13
8719,NS199092435721,THLCH,100.5538,13.6161,100,13
8720,JE472673467523,THLCH,100.88679499999999,13.061627,100,13
8721,RH796558569028,THLCH,100.5701,13.611282999999998,100,13
8722,KU596057888298,THLCH,100.897817,13.053783000000001,100,13
8723,OW583629748809,THLCH,101.386567,11.384433,101,11
8724,VA482710853352,THLCH,100.8977,13.053817,100,13
8725,FR503054447948,THLCH,100.890725,13.067077000000001,100,13
8726,AL549307414389,THLCH,100.897733,13.054267,100,13
8727,WX170547774785,THLCH,100.8046,12.534217,100,12
8728,YE785833782998,THLCH,100.887417,13.0489,100,13
8729,ZP225923211284,THLCH,100.890105,13.065998,100,13
8730,GA742600358992,THLCH,100.8979,13.054117,100,13
8731,QM549339697267,THLCH,100.889483,13.063215,100,13
8732,NK753040772845,THLCH,100.897983,13.054283,100,13
8733,PH148415226694,THLCH,100.55143000000001,13.618572,100,13
8734,ZW223100764257,THLKB,100.538733,13.660467,100,13
8735,JO191848791938,THLKB,100.891727,13.05154,100,13
8736,JG389962464002,THLKB,100.60955,12.82355,100,12
8737,YI223035718951,THLKB,100.56395,13.656017000000002,100,13
8738,YR996727496174,THLKB,100.89784499999999,13.054203,100,13
8739,CE519867940154,THLKB,100.897733,13.054283,100,13
8740,YK718278679212,THLKB,100.8979,13.054416999999999,100,13
8741,SE273260621559,THLKB,100.898,13.054233,100,13
8742,PG890247693522,THLKB,100.890437,13.052116999999999,100,13
8743,BU781687388861,THLKB,100.89775,13.05425,100,13
8744,OY928671635499,THLKB,100.55929,13.654932,100,13
8745,NU605695096508,THLKB,100.588983,13.687667000000001,100,13
8746,PG740862017708,THLKB,100.54718299999999,13.65885,100,13
8747,YE477661725823,THLKB,100.87635,13.138675,100,13
8748,XY952743094659,THLKB,100.58524799999999,13.697052,100,13
8749,CU954821070831,THLKB,100.53445,13.650382999999998,100,13
8750,YT541247568287,THLKB,100.791133,12.486533,100,12
8751,RQ809295291042,THLKB,100.541237,13.627417999999999,100,13
8752,MP708851657738,THLKB,100.76815,13.038733,100,13
8753,LV422277857074,THLKB,102.5436,9.990373,102,9
8754,NX457420554058,THLKB,100.55929,13.654932,100,13
8755,MB598124195508,THLKB,100.544783,13.659432999999998,100,13
8756,JO679643008998,THLKB,100.538662,13.660422,100,13
8757,CY632771402817,THLKB,100.549317,13.619822000000001,100,13
8758,MP585160713172,THLKB,100.55765,13.614332999999998,100,13
8759,RP300183758978,THLKB,100.537083,13.6588,100,13
8760,SF645503494459,THLKB,100.655862,13.05101,100,13
8761,CU162730189770,THLKB,100.55765,13.614332999999998,100,13
8762,YS988355703648,THLKB,100.885673,13.060862,100,13
8763,JN470092970161,THLKB,100.8979,13.0543,100,13
8764,JL800178515828,THLKB,100.899117,13.054667,100,13
8765,MQ359584548110,THLKB,100.897867,13.0544,100,13
8766,NA586977247104,THLKB,100.545767,13.623083,100,13
8767,MO944066010841,THLKB,100.90481700000001,13.052166999999999,100,13
8768,SC304578906145,THLKB,100.8366,12.273489999999999,100,12
8769,BV212888622949,THLKB,103.163333,9.446667,103,9
8770,YQ910463641571,THLKB,100.5852,13.69704,100,13
8771,YD257112389643,THLKB,100.537022,13.658788000000001,100,13
8772,RW303500823354,THLKB,100.904517,13.052183,100,13
8773,YD319865031693,THLKB,100.8882,13.06608,100,13
8774,YM314090347247,THLKB,100.549317,13.619822000000001,100,13
8775,OB109796050297,THLKB,100.90265,13.0516,100,13
8776,YM361256549804,THLKB,100.89775,13.05425,100,13
8777,OZ376343054584,THLKB,100.5403,13.629170000000002,100,13
8778,BY516873807441,THLKB,100.8882,13.06608,100,13
8779,JR706288860114,THLKB,100.745,12.296667,100,12
8780,NZ299956499403,THLKB,100.98794000000001,12.390027,100,12
8781,LZ989844581823,THLKB,100.90481700000001,13.052166999999999,100,13
8782,YV704957761197,THLKB,100.53445,13.650382999999998,100,13
8783,OA718357070326,THLKB,100.897717,13.0543,100,13
8784,SE942746057133,THLKB,100.893998,13.065813,100,13
8785,YD755953819038,THLKB,100.543378,13.659877,100,13
8786,JH408248390719,THLKB,100.888882,13.066397,100,13
8787,SE586630163188,THLKB,100.882235,13.060355,100,13
8788,AT616937169435,THLKB,100.89505,13.053483,100,13
8789,PI680505250553,THLKB,100.588183,13.693183,100,13
8790,YO318405876363,THLKB,100.56395,13.656017000000002,100,13
8791,SA432935272738,THLKB,100.586667,13.693332999999999,100,13
8792,YM144281427419,THLKB,102.21,10.736667,102,10
8793,YB280256314432,THLKB,100.53519,13.65585,100,13
8794,YQ801189573528,THLKB,102.21,10.736667,102,10
8795,OZ425125284547,THLKB,100.53811999999999,13.633313000000001,100,13
8796,AH140801152526,THLKB,100.886018,13.061867,100,13
8797,CC782529033417,THLKB,100.8366,12.273489999999999,100,12
8798,CX682750524904,THLKB,100.538662,13.660422,100,13
8799,MG710267811230,THLKB,100.88969499999999,13.050932000000001,100,13
8800,NZ200929184884,THLKB,100.8922,13.052528,100,13
8801,XS476552713109,THLKB,100.55929,13.654932,100,13
8802,NU512106174450,THLKB,100.759167,13.004333,100,13
8803,DB498927406539,THLKB,100.89010999999999,13.05209,100,13
8804,AT209169340116,THLKB,100.8977,13.053617,100,13
8805,PJ804804550442,THLKB,103.012188,9.630555000000001,103,9
8806,YP290026779855,THLKB,100.8979,13.054416999999999,100,13
8807,CP425885516166,THLKB,100.885615,13.060847,100,13
8808,NW618432289175,THLKB,103.012188,9.630555000000001,103,9
8809,LJ234115434373,THLKB,100.54821,13.620845000000001,100,13
8810,OJ616981085424,THLKB,100.88833299999999,13.06605,100,13
8811,VY190420972422,THLKB,100.53411700000001,13.643867000000002,100,13
8812,SY992232523505,THLKB,100.54705,13.659375,100,13
8813,QS205002431489,THLKB,100.556783,13.614417000000001,100,13
8814,EQ456033315209,THLKB,100.53518299999999,13.65475,100,13
8815,QD619145366939,THLKB,100.90265,13.0516,100,13
8816,ER285934137307,THLKB,100.537022,13.658788000000001,100,13
8817,UN919845825516,THLKB,100.537083,13.6588,100,13
8818,OF888369318368,THLKB,101.17544000000001,12.229238,101,12
8819,UN731660227479,THLKB,100.53445,13.650382999999998,100,13
8820,EN272665187728,THLKB,100.895098,13.053297,100,13
8821,OL546236141867,THLKB,100.53519,13.65585,100,13
8822,QE330313553857,THLKB,102.21,10.736667,102,10
8823,ZE606665728034,THLKB,100.890248,13.051922,100,13
8824,VX552222781645,THLKB,100.551188,13.6575,100,13
8825,QF123705162172,THLKB,100.887218,13.061544999999999,100,13
8826,EU525052765058,THLKB,100.890683,13.06675,100,13
8827,ZY674102765686,THLKB,100.892168,13.052625,100,13
8828,GG767060674346,THLKB,100.897867,13.0544,100,13
8829,VV862736529312,THLKB,100.89795,13.054283,100,13
8830,MY790470175301,THLKB,100.537083,13.6588,100,13
8831,OL281234310291,THLKB,100.892117,13.052705,100,13
8832,ZK692960723949,THLKB,100.83658299999999,12.36245,100,12
8833,QS445487674988,THLKB,100.53811999999999,13.633313000000001,100,13
8834,IB762095162476,THLKB,100.72215,12.791333,100,12
8835,LK159215437983,THLKB,100.61671700000001,13.34135,100,13
8836,UH293904945304,THLKB,100.54705,13.659375,100,13
8837,WF416380971360,THLKB,100.59598299999999,13.282532999999999,100,13
8838,OF187962258129,THLKB,100.53411700000001,13.643867000000002,100,13
8839,QA891934777468,THLKB,100.53445,13.650382999999998,100,13
8840,IG643160520196,THLKB,100.53477,13.640872,100,13
8841,SP260992032292,THLKB,100.8882,13.06608,100,13
8842,IB135264910376,THLKB,100.535167,13.640217000000002,100,13
8843,EH671305304030,THLKB,100.9009,13.05525,100,13
8844,WG472900823880,THLKB,100.8979,13.0543,100,13
8845,WH268893422597,THLKB,102.27,11.325,102,11
8846,QA540035049859,THLKB,100.56395,13.656017000000002,100,13
8847,GO530895713567,THLKB,100.90781700000001,12.294667,100,12
8848,NC275399315607,THLKB,102.175,11.546667,102,11
8849,MU568002040123,THLKB,100.54821,13.620845000000001,100,13
8850,EJ483077816544,THLKB,100.54718299999999,13.65885,100,13
8851,MY213587100149,THLKB,100.8917,13.068033,100,13
8852,UM250807179167,THLKB,100.537083,13.6588,100,13
8853,UL813781113575,THLKB,100.582645,13.699778,100,13
8854,WC100304605707,THLKB,100.890137,13.05208,100,13
8855,NN779516310925,THLKB,100.55929,13.654932,100,13
8856,WC300943616819,THLKB,103.51173,10.648639999999999,103,10
8857,WC420550400657,THLKB,102.97,9.651667,102,9
8858,EL235276549813,THLKB,100.89795,13.053666999999999,100,13
8859,GM372403898249,THLKB,100.90965,12.297267,100,12
8860,GO333623362871,THLKB,100.877333,13.141283,100,13
8861,NJ542308532782,THLKB,100.537022,13.658788000000001,100,13
8862,SY669427652919,THLKB,100.89775,13.05425,100,13
8863,VE186114431205,THLKB,100.887097,13.061755,100,13
8864,VD330769723100,THLKB,100.88915,13.062735,100,13
8865,FI218598309215,THLKB,100.88683499999999,13.062082,100,13
8866,VC462225516133,THLKB,100.8906,13.066983,100,13
8867,ZC931114103380,THLKB,100.53395,13.64575,100,13
8868,LD765363578987,THLKB,100.8979,13.054283,100,13
8869,LD890020894687,THLKB,100.53445,13.650382999999998,100,13
8870,VN323828131189,THLKB,100.897857,13.05438,100,13
8871,FG636006047037,THLKB,100.541237,13.627417999999999,100,13
8872,ZD128169096767,THLKB,100.53477,13.640872,100,13
8873,QN226071006484,THLKB,100.5697,13.659,100,13
8874,QI482018131196,THLKB,100.56775999999999,13.61144,100,13
8875,FW495673420070,THLKB,100.603945,13.347348,100,13
8876,JY933326816826,THLKB,100.582645,13.699778,100,13
8877,VK872295769644,THLKB,101.18164300000001,12.224753,101,12
8878,RI490529474119,THLKB,100.544783,13.659432999999998,100,13
8879,VI634495607482,THLKB,100.8979,13.054433,100,13
8880,QK453843743789,THLKB,100.538733,13.660467,100,13
8881,FP899325683890,THLKB,100.885465,13.060877,100,13
8882,JZ673067082995,THLKB,102.21,10.736667,102,10
8883,VK222480974457,THLKB,100.586667,13.693332999999999,100,13
8884,FR504221629897,THLKB,100.8882,13.06608,100,13
8885,FK857864540293,THLKB,100.588183,13.693183,100,13
8886,QL232939363786,THLKB,100.90965,12.297267,100,12
8887,QL689797042729,THLKB,100.5852,13.69704,100,13
8888,HZ656998882675,THLKB,100.90115300000001,13.051160000000001,100,13
8889,UW156306915277,THLKB,100.741483,12.859283,100,12
8890,KB562758714244,THLKB,100.538733,13.660467,100,13
8891,UU680676313009,THLKB,100.897867,13.0544,100,13
8892,EY517842884947,THLKB,100.58631700000001,13.695767000000002,100,13
8893,QP240430589511,THLKB,100.583333,13.696667000000001,100,13
8894,VS751122808044,THLKB,100.89161700000001,13.052567,100,13
8895,ZB337344262786,THLKB,101.60333299999999,11.141667,101,11
8896,EX714347083016,THLKB,101.23531700000001,11.606967,101,11
8897,IE281667845673,THLKB,100.60085,13.347283,100,13
8898,VT585825465126,THLKB,100.897867,13.0544,100,13
8899,UW710556709886,THLKB,100.741483,12.859283,100,12
8900,FY880807450608,THLKB,100.538662,13.660422,100,13
8901,QN515987025458,THLKB,100.556783,13.614417000000001,100,13
8902,NK630043100433,THLKB,100.89735,13.053367,100,13
8903,ZR441361433153,THLKB,100.899117,13.054683,100,13
8904,UY343638021531,THLKB,100.8979,13.054283,100,13
8905,UX909833214097,THLKB,100.545767,13.623083,100,13
8906,FC188165140808,THLKB,100.798783,13.060917,100,13
8907,KW726363146746,THLKB,100.8771,13.141167000000001,100,13
8908,NM358645933269,THLKB,100.88980500000001,13.051872,100,13
8909,BB200256763268,THLKB,100.885488,13.060933,100,13
8910,KR492134047055,THLKB,100.885953,13.061025,100,13
8911,LB286506749752,THLKB,100.887,13.0507,100,13
8912,HE401241409759,THLKB,100.889677,13.062992,100,13
8913,TT251376718371,THLKB,100.8979,13.054416999999999,100,13
8914,DR463466294577,THLKB,100.89796700000001,13.0543,100,13
8915,TG333835117604,THLKB,100.53477,13.640872,100,13
8916,BE531899681513,THLKB,101.03425,12.057267,101,12
8917,WV836184715799,THLKB,100.89783299999999,13.054367,100,13
8918,TI667129806496,THLKB,100.544783,13.659432999999998,100,13
8919,PV376541198230,THLKB,100.89735,13.053367,100,13
8920,TU625537368539,THLKB,100.545767,13.623083,100,13
8921,BC212764682607,THLKB,100.539017,13.632,100,13
8922,QV233395616564,THLKB,100.583333,13.696667000000001,100,13
8923,QY571598596141,THLKB,100.535167,13.640217000000002,100,13
8924,PR674632663839,THLKB,100.89775,13.05425,100,13
8925,SL594241953870,THLKB,100.53811999999999,13.633313000000001,100,13
8926,TV682488019202,THLKB,100.53519,13.65585,100,13
8927,HW479757401797,THLKB,100.618483,12.97905,100,12
8928,PV699239323937,THLKB,100.541145,13.628438000000001,100,13
8929,DU733531505908,THLKB,102.21,10.736667,102,10
8930,WS993561900103,THLKB,100.89735,13.053367,100,13
8931,DV460708859591,THLKB,100.55765,13.614332999999998,100,13
8932,WS843849925309,THLKB,100.90454799999999,13.052247,100,13
8933,HW850054797330,THLKB,100.55929,13.654932,100,13
8934,TS979156483172,THLKB,100.898033,13.054467,100,13
8935,PS458106112384,THLKB,100.586667,13.693332999999999,100,13
8936,HE964228607678,THLKB,100.55929,13.654932,100,13
8937,SK320387076422,THLKB,100.898647,13.054561999999999,100,13
8938,ZQ406795941063,THLKB,100.8789,13.06465,100,13
8939,PS447743016878,THLKB,100.580383,13.700833,100,13
8940,RN651641243455,THLKB,100.89825,13.054383,100,13
8941,TO266007694997,THLKB,100.5403,13.629170000000002,100,13
8942,RD396238080894,THLKB,100.759167,13.004333,100,13
8943,HT759044095954,THLKB,100.892127,13.052633,100,13
8944,YX969408579011,THLKB,100.74726700000001,12.986217,100,12
8945,HJ641335894310,THLKB,100.88713800000001,13.061695,100,13
8946,ZX501529695465,THLKB,100.897817,13.054317,100,13
8947,WZ894836460824,THLKB,100.8771,13.141167000000001,100,13
8948,IT469383741547,THLKB,100.55765,13.614332999999998,100,13
8949,RD744855840802,THLKB,100.890617,13.06745,100,13
8950,SJ617652645910,THLKB,100.87635,13.138675,100,13
8951,LQ939566495393,THLKB,100.580383,13.700833,100,13
8952,DH423998053770,THLKB,100.54718299999999,13.65885,100,13
8953,RN113656273919,THLKB,100.5403,13.629170000000002,100,13
8954,XF252119189466,THLKB,100.88713299999999,13.061698,100,13
8955,ON901264520749,THLKB,100.891533,13.066267,100,13
8956,TG867865660928,THLKB,100.53519,13.65585,100,13
8957,RB358318242339,THLKB,101.17544000000001,12.229238,101,12
8958,ZW585822726896,THLKB,100.555617,13.615332999999998,100,13
8959,HR942320454677,THLKB,102.84,9.861667,102,9
8960,KI453944354343,THLKB,100.74726700000001,12.986217,100,12
8961,ZZ556259223187,THLKB,100.8978,13.053217,100,13
8962,ZO581014500545,THLKB,100.53518299999999,13.65475,100,13
8963,NP875292015941,THLKB,100.54821,13.620845000000001,100,13
8964,DE246493685851,THLKB,100.897867,13.0534,100,13
8965,TC836832802405,THLKB,100.911333,12.2353,100,12
8966,UF361531260296,THLKB,100.539017,13.632,100,13
8967,TK218669129171,THLKB,100.877333,13.141283,100,13
8968,ZG435734700896,THLKB,100.541237,13.627417999999999,100,13
8969,DD667373587394,THLKB,100.897983,13.054317,100,13
8970,LL483189131993,THLKB,100.89775,13.05425,100,13
8971,EE862258864609,THLKB,100.90965,12.297267,100,12
8972,EF125119556386,THLKB,101.50666700000001,11.53,101,11
8973,EF427307680394,THLKB,100.541145,13.628438000000001,100,13
8974,ZG397161105479,THLKB,100.5847,13.696570000000001,100,13
8975,UF860661603082,THLKB,100.588183,13.693183,100,13
8976,ZQ844878632527,THLKB,100.55765,13.614332999999998,100,13
8977,OQ631666906511,THLKB,100.55929,13.654932,100,13
8978,EG201988046945,THLKB,100.543378,13.659877,100,13
8979,PY506680790191,THLKB,100.53811999999999,13.633313000000001,100,13
8980,QV513255479791,THLKB,100.538662,13.660422,100,13
8981,HB221978220273,THLKB,100.89915,13.054633,100,13
8982,QW508309812720,THLKB,100.759167,13.004333,100,13
8983,SN251730632975,THLKB,100.53411700000001,13.643867000000002,100,13
8984,HY132563950369,THLKB,100.53395,13.64575,100,13
8985,OD864103299552,THLKB,102.27,11.325,102,11
8986,MY530354498317,THLKB,100.887183,13.061767,100,13
8987,PX361638797428,THLKB,100.890558,13.067185,100,13
8988,BJ712602751346,THLKB,100.537022,13.658788000000001,100,13
8989,TZ760756045956,THLKB,100.83658299999999,12.36245,100,12
8990,KH537642764008,THLKB,100.53445,13.650382999999998,100,13
8991,PQ788413666404,THLKB,100.580383,13.700833,100,13
8992,WN232923303202,THLKB,100.55929,13.654932,100,13
8993,HO524458214452,THLKB,100.904517,13.052183,100,13
8994,UA788831907840,THLKB,100.538662,13.660422,100,13
8995,HM599428709165,THLKB,100.902617,13.051383,100,13
8996,WO446950558999,THLKB,100.5403,13.629170000000002,100,13
8997,OM934721514077,THLKB,100.8978,13.0544,100,13
8998,QK374690052131,TNTUN,11.190522999999999,37.443087,11,37
8999,HZ571673766531,TNTUN,7.386075,40.139712,7,40
9000,TN826669794092,TNTUN,10.271738000000001,36.805865000000004,10,36
9001,CA965381464224,TNTUN,8.741218,38.673605,8,38
9002,GR609796977258,TNTUN,10.271738000000001,36.805865000000004,10,36
9003,TB438031943295,TNTUN,10.409983,37.123057,10,37
9004,BZ623190611735,TNTUN,10.39149,37.273740000000004,10,37
9005,GO496250630640,TNTUN,10.269708,36.805985,10,36
9006,GT324754989864,TNTUN,10.409983,37.123057,10,37
9007,PE445854879350,TNTUN,10.408857000000001,37.146005,10,37
9008,UJ633087750675,TNTUN,9.674710000000001,38.053428000000004,9,38
9009,OM565173161930,TNTUN,10.364507000000001,36.793003000000006,10,36
9010,ZM490479048723,TNTUN,10.273760000000001,36.807947,10,36
9011,BY789350322657,TNTUN,10.269223,36.804953000000005,10,36
9012,AO393647206772,TNTUN,10.412343,37.146737,10,37
9013,UL315914941683,TNTUN,11.190522999999999,37.443087,11,37
9014,IC869966733240,TNTUN,10.409983,37.123057,10,37
9015,NZ438363836923,TNTUN,10.26885,36.806507,10,36
9016,YS273817247442,TNTUN,10.271738000000001,36.805865000000004,10,36
9017,HJ996558432615,TNTUN,11.190522999999999,37.443087,11,37
9018,TN538330441060,TNTUN,10.271947,36.805973,10,36
9019,UW169458290073,TNTUN,10.271548,36.807187,10,36
9020,GE443124878978,TNTUN,10.268958,36.805955,10,36
9021,KU436448486469,TNTUN,10.342163000000001,36.796257000000004,10,36
9022,TV642534258644,TNTUN,10.268788,36.806416999999996,10,36
9023,SY803445072525,TNTUN,8.741218,38.673605,8,38
9024,QZ477152068239,TNTUN,10.271947,36.805973,10,36
9025,QD541700772750,TNTUN,11.190522999999999,37.443087,11,37
9026,FG602824959027,TNTUN,10.409983,37.123057,10,37
9027,LP672320218364,TNTUN,7.237578,40.4242,7,40
9028,IG622411972338,TNTUN,10.008763,38.811378000000005,10,38
9029,CV766823251463,TNTUN,10.008763,38.811378000000005,10,38
9030,OR346969954620,TNTUN,10.270347000000001,36.805172999999996,10,36
9031,NF193490752904,TNTUN,10.408663,37.203578,10,37
9032,PU558133970444,TNTUN,10.425293,37.135552000000004,10,37
9033,WB885543325571,TNTUN,10.271738000000001,36.805865000000004,10,36
9034,MV396289496096,TNTUN,10.409983,37.123057,10,37
9035,DA972719189591,TNTUN,10.268788,36.806416999999996,10,36
9036,NT637929134073,TNTUN,11.190522999999999,37.443087,11,37
9037,JB843695921522,TNTUN,10.396853,36.9664,10,36
9038,ZB421092044630,TNTUN,10.271548,36.807187,10,36
9039,PZ633943964452,TNTUN,10.269175,36.804895,10,36
9040,EF722193487389,TNTUN,10.40352,37.0836,10,37
9041,DD655993854355,TNTUN,7.386075,40.139712,7,40
9042,DE305884854616,TNTUN,10.271738000000001,36.805865000000004,10,36
9043,LD610349268977,TNTUN,10.41099,37.1396,10,37
9044,DZ751050277001,TNTUN,10.409983,37.123057,10,37
9045,ZZ547561598023,TOKYO,139.771333,35.5991,139,35
9046,LN382079779056,TOKYO,139.7825,35.606967,139,35
9047,TP858962227131,TOKYO,139.772497,35.597975,139,35
9048,BG253436692945,TOKYO,139.778258,35.611737,139,35
9049,FN582496785440,TOKYO,135.777782,33.377678,135,33
9050,DZ650753337851,TOKYO,139.7709,35.59915,139,35
9051,OL426028947438,TOKYO,139.781355,35.606908000000004,139,35
9052,MD203247647950,TOKYO,139.78366699999998,35.604333000000004,139,35
9053,ES346688072214,TOKYO,139.778258,35.611737,139,35
9054,BX652137304188,TOKYO,139.778258,35.611737,139,35
9055,GB914348620065,TOKYO,139.782283,35.6071,139,35
9056,RY403139627899,TOKYO,139.769455,35.602213,139,35
9057,BU768598119917,TOKYO,139.88173799999998,35.53083,139,35
9058,UX991293101098,TOKYO,139.771853,35.59834,139,35
9059,MH116393382191,TOKYO,139.768868,35.601943,139,35
9060,IF183048184237,TOKYO,139.474533,34.931383000000004,139,34
9061,EV256863938298,TOKYO,139.7719,35.597767,139,35
9062,EX618532665094,TOKYO,139.76915,35.601833,139,35
9063,VU815575553655,TOKYO,139.78235,35.607116999999995,139,35
9064,VT148147963262,TOKYO,138.945525,34.468828,138,34
9065,EZ683567154724,TOKYO,139.680993,35.440483,139,35
9066,SI776639959926,TOKYO,139.783617,35.604867,139,35
9067,VV345441152341,TOKYO,139.785145,35.602513,139,35
9068,RJ311365025614,TOKYO,139.778258,35.611737,139,35
9069,WC553561775375,TOKYO,139.771995,35.598197,139,35
9070,PO639783093143,TOKYO,139.78019799999998,35.609221999999995,139,35
9071,II403131395111,TOKYO,139.785483,35.602133,139,35
9072,RW930991716373,TOKYO,139.771533,35.598167,139,35
9073,KL430461245253,TOKYO,139.77183300000002,35.5982,139,35
9074,GT653488665952,TOKYO,139.76899,35.6019,139,35
9075,VB653225584486,TOKYO,139.78126,35.606633,139,35
9076,WM735744869078,TOKYO,139.784387,35.604033,139,35
9077,NH221211961170,TOKYO,139.269,34.7795,139,34
9078,IB238377079729,TOKYO,139.782623,35.606718,139,35
9079,EB882606773009,TOKYO,136.792045,35.025585,136,35
9080,FK710923268464,TOKYO,139.778258,35.611737,139,35
9081,MY510708204797,TOKYO,139.78575,35.599483,139,35
9082,ZF864613576920,TOKYO,139.236085,34.806958,139,34
9083,DF216926830683,TOKYO,139.78440700000002,35.604552000000005,139,35
9084,IM607635401458,TOKYO,137.02652,34.53305,137,34
9085,UD641367207764,TOKYO,139.778258,35.611737,139,35
9086,TN876980611507,TOKYO,139.778258,35.611737,139,35
9087,RF320390020760,TOKYO,136.858467,34.635773,136,34
9088,YP463514341387,TOKYO,139.78175,35.60715,139,35
9089,BQ796370454141,TOKYO,139.680833,35.440333,139,35
9090,BQ139882663325,TOKYO,139.771122,35.599338,139,35
9091,NW301017852328,TOKYO,139.77827299999998,35.61137,139,35
9092,UJ996864971078,TOKYO,139.769855,35.60198,139,35
9093,TR293042755647,TOKYO,137.035167,34.493217,137,34
9094,UL207488139596,TOKYO,139.679167,35.4425,139,35
9095,AK290303712920,TOKYO,139.778258,35.611737,139,35
9096,TS760892246867,TOMAKOMAI,141.781257,42.607402,141,42
9097,RX765188237364,TOMAKOMAI,141.781402,42.607753,141,42
9098,LB954476453373,TOMAKOMAI,141.781667,42.61,141,42
9099,BH167769858249,TOMAKOMAI,141.78041499999998,42.607215000000004,141,42
9100,KY424686764940,TOMAKOMAI,141.78059,42.60817,141,42
9101,RH704765000356,TOMAKOMAI,141.78,42.608333,141,42
9102,NK661695550315,TOMAKOMAI,141.780722,42.607968,141,42
9103,HE336110257605,TOTBU,94.93673299999999,12.157683,94,12
9104,XS785055678172,TOTBU,95.319665,12.405565,95,12
9105,RS824673090348,TRIZT,29.742820000000002,40.76047,29,40
9106,DH359258200464,TRIZT,29.743033,40.760459999999995,29,40
9107,CC104625306459,TRIZT,29.742788,40.7604,29,40
9108,CX938387217559,TRIZT,29.742975,40.760448,29,40
9109,ZX804590486327,TRIZT,29.742890000000003,40.760615,29,40
9110,CO617142118424,TRIZT,29.742863,40.760465,29,40
9111,SZ773149276872,TRIZT,29.74281,40.76055,29,40
9112,DT661837062604,TRIZT,29.743055,40.760408,29,40
9113,EC924171779356,TRIZT,29.743237,40.760303,29,40
9114,CD679457601723,TRIZT,29.74281,40.76055,29,40
9115,ZH902098732483,TRIZT,29.742829999999998,40.760433,29,40
9116,UZ711120476498,TRIZT,28.130088,40.738186999999996,28,40
9117,BM655479755288,TRIZT,29.707843,40.774265,29,40
9118,AZ675353940464,TRIZT,29.743032,40.760483,29,40
9119,AF842018574399,TRIZT,29.709272,40.774465,29,40
9120,GQ733115995393,TRIZT,29.74292,40.76031,29,40
9121,CW371029722724,TRIZT,29.742797999999997,40.760533,29,40
9122,MR590405108185,TRIZT,29.743035,40.760435,29,40
9123,OQ146732554433,TRIZT,29.743021999999996,40.760258,29,40
9124,QC599744275524,TRIZT,29.743045000000002,40.760482,29,40
9125,DD427686660552,TRIZT,29.743091999999997,40.760405,29,40
9126,HV842651490603,TRIZT,25.289443,38.98948,25,38
9127,IW541428305534,TRIZT,28.130088,40.738186999999996,28,40
9128,DP491745038284,TRIZT,29.743161999999998,40.760358000000004,29,40
9129,UJ985530331249,TRIZT,29.743032,40.760472,29,40
9130,GD125951908649,TRIZT,29.742828000000003,40.760452,29,40
9131,LZ433732777422,TRIZT,29.743021999999996,40.760393,29,40
9132,VN744150423405,TRIZT,29.742623,40.760373,29,40
9133,YG832296690505,TRIZT,29.743025,40.760427,29,40
9134,OT302295000513,TRIZT,28.130088,40.738186999999996,28,40
9135,AD205574515833,TRIZT,29.743084999999997,40.760462,29,40
9136,YI886058723267,TRIZT,28.130088,40.738186999999996,28,40
